6.050000000000000000e+01 8.820112750278943370e-01 6.701548631453319027e-02 4.052465043589881938e-02 1.771357067240761171e+04
6.100000000000000000e+01 8.773742070391750136e-01 6.822342349819474072e-02 4.294041123591986475e-02 1.829083251732295321e+04
6.150000000000000000e+01 8.727568323863021948e-01 6.927545087205258523e-02 4.540917738573633372e-02 1.885389526285040120e+04
6.200000000000000000e+01 8.681702979851849689e-01 7.016476775679066080e-02 4.792191476096586966e-02 1.940015712311237439e+04
6.250000000000000000e+01 8.636251678276725130e-01 7.088620536708015174e-02 5.046849719323219519e-02 1.992700968191847642e+04
6.300000000000000000e+01 8.591313323172745653e-01 7.143629502687048882e-02 5.303774805851867169e-02 2.043186250892141106e+04
6.350000000000000000e+01 8.546979326799779564e-01 7.181330256842445581e-02 5.561750585876600733e-02 2.091216956457243577e+04
6.400000000000000000e+01 8.503333015097392922e-01 7.201722878748517687e-02 5.819471405397930869e-02 2.136545679353514060e+04
6.450000000000000000e+01 8.460449199840337497e-01 7.204977678121973761e-02 6.075553477809561564e-02 2.178935027559847731e+04
6.500000000000000000e+01 8.418393917461335363e-01 7.191428787560813496e-02 6.328548542894521511e-02 2.218160429618764829e+04
6.550000000000000000e+01 8.377224329309739259e-01 7.161564862955119293e-02 6.576959646465056764e-02 2.254012870956147890e+04
6.600000000000000000e+01 8.336988773414913956e-01 7.116017206700861464e-02 6.819258807369965592e-02 2.286301499215128206e+04
6.650000000000000000e+01 8.297726953873106881e-01 7.055545682629218995e-02 7.053906272752107076e-02 2.314856041809700764e+04
6.700000000000000000e+01 8.259470250948750536e-01 6.981022832353750429e-02 7.279370999332356040e-02 2.339528983216664346e+04
6.750000000000000000e+01 8.222242132958842431e-01 6.893416630560345038e-02 7.494151940888374441e-02 2.360197454651469161e+04
6.800000000000000000e+01 8.186058649989689240e-01 6.793772331830970346e-02 7.696799673346516046e-02 2.376764794780198645e+04
6.850000000000000000e+01 8.150928989403201097e-01 6.683193864155491382e-02 7.885937852718001573e-02 2.389161747126382761e+04
6.900000000000000000e+01 8.116856073796641091e-01 6.562825214594290857e-02 8.060283981126507846e-02 2.397347267943272891e+04
6.950000000000000000e+01 8.083837183425635065e-01 6.433832230911340488e-02 8.218668955452387848e-02 2.401308927552624664e+04
7.000000000000000000e+01 8.051864586914847521e-01 6.297385229902707771e-02 8.360054893599819237e-02 2.401062898355480866e+04
7.050000000000000000e+01 8.020926166198750762e-01 6.154642759464576396e-02 8.483550775470768968e-02 2.396653533565741236e+04
7.100000000000000000e+01 7.991006023906610523e-01 6.006736808549845152e-02 8.588425498027500715e-02 2.388152551694658905e+04
7.150000000000000000e+01 7.962085063703763232e-01 5.854759698989663030e-02 8.674118023247358311e-02 2.375657852298190846e+04
7.200000000000000000e+01 7.934141536323314758e-01 5.699752828165258189e-02 8.740244389818146997e-02 2.359291997834562426e+04
7.250000000000000000e+01 7.907151546091072403e-01 5.542697364542011756e-02 8.786601458696814693e-02 2.339200404080640874e+04
7.300000000000000000e+01 7.881089514609292968e-01 5.384506932116740752e-02 8.813167363490165274e-02 2.315549286990392648e+04
7.350000000000000000e+01 7.855928599889704378e-01 5.226022257782585861e-02 8.820098733670499180e-02 2.288523416924491903e+04
7.400000000000000000e+01 7.831641070600112720e-01 5.068007700049088210e-02 8.807724847388506695e-02 2.258323731844427311e+04
7.450000000000000000e+01 7.808198636212587695e-01 4.911149530499807347e-02 8.776538947714544736e-02 2.225164859569202963e+04
7.500000000000000000e+01 7.785572734726537991e-01 4.756055802193533827e-02 8.727187019434690107e-02 2.189272595930633906e+04
7.550000000000000000e+01 7.763734780305526773e-01 4.603257612570530594e-02 8.660454372193207573e-02 2.150881381136509663e+04
7.600000000000000000e+01 7.742656373635268263e-01 4.453211552273000223e-02 8.577250409999111203e-02 2.110231811402556195e+04
7.650000000000000000e+01 7.722309478106587077e-01 4.306303124985101649e-02 8.478591987854008916e-02 2.067568217462229222e+04
7.700000000000000000e+01 7.702666565076072835e-01 4.162850925823088910e-02 8.365585764907712552e-02 2.023136336345694508e+04
7.750000000000000000e+01 7.683700731483832369e-01 4.023111375518503841e-02 8.239409961646042280e-02 1.977181098154358551e+04
7.800000000000000000e+01 7.665385793035920381e-01 3.887283823027976037e-02 8.101295917609674380e-02 1.929944545623837621e+04
7.850000000000000000e+01 7.647696356011168817e-01 3.755515848635500309e-02 7.952509827248988028e-02 1.881663901106743288e+04
7.900000000000000000e+01 7.630607870555586869e-01 3.627908621538831341e-02 7.794335005683608597e-02 1.832569793136547014e+04
7.950000000000000000e+01 7.614096668094855191e-01 3.504522188952733514e-02 7.628055004086431445e-02 1.782884652786525476e+04
8.000000000000000000e+01 7.598139985244021233e-01 3.385380596760918792e-02 7.454937856781349015e-02 1.732821288396798627e+04
8.050000000000000000e+01 7.582715976347370601e-01 3.270476763790166469e-02 7.276221699605497917e-02 1.682581645684278919e+04
8.100000000000000000e+01 7.567803716498611166e-01 3.159777052188730145e-02 7.093101952486402517e-02 1.632355758580933070e+04
8.150000000000000000e+01 7.553383196759505536e-01 3.053225494712410656e-02 6.906720209622652096e-02 1.582320894227776262e+04
8.200000000000000000e+01 7.539435312962320390e-01 2.950747655694313520e-02 6.718154929510737616e-02 1.532640893317526024e+04
8.250000000000000000e+01 7.525941849383587234e-01 2.852254115997059081e-02 6.528413965938013874e-02 1.483465704434051440e+04
8.300000000000000000e+01 7.512885458388228743e-01 2.757643583344146498e-02 6.338428931700190727e-02 1.434931108250944999e+04
8.350000000000000000e+01 7.500249636999386516e-01 2.666805638220377112e-02 6.149051340934585941e-02 1.387158624542775942e+04
8.400000000000000000e+01 7.488018701152768797e-01 2.579623132206335448e-02 5.961050435170642259e-02 1.340255592076867106e+04
8.450000000000000000e+01 7.476177758375500693e-01 2.495974260398043168e-02 5.775112563788698666e-02 1.294315408744475280e+04
8.500000000000000000e+01 7.464712679532402584e-01 2.415734332711651569e-02 5.591841962468042937e-02 1.249417916900937234e+04
8.550000000000000000e+01 7.453610070096102769e-01 2.338777270642472192e-02 5.411762753880158122e-02 1.205629916932535343e+04
8.600000000000000000e+01 7.442857241214168029e-01 2.264976856689693285e-02 5.235321983381181765e-02 1.163005790637422615e+04
8.650000000000000000e+01 7.432442181308878126e-01 2.194207763409710896e-02 5.062893498404558157e-02 1.121588215144475726e+04
8.700000000000000000e+01 7.422353527965427356e-01 2.126346388137366483e-02 4.894782482930272460e-02 1.081408947805361277e+04
8.750000000000000000e+01 7.412580540623291414e-01 2.061271518005412806e-02 4.731230466833905024e-02 1.042489662755929203e+04
8.800000000000000000e+01 7.403113074269888072e-01 1.998864848160678692e-02 4.572420642961125964e-02 1.004842820600468986e+04
8.850000000000000000e+01 7.393941553640525077e-01 1.939011374155356210e-02 4.418483341232448680e-02 9.684725538541166316e+03
8.900000000000000000e+01 7.385056948934592969e-01 1.881599677491536948e-02 4.269501527782197658e-02 9.333755523005063878e+03
8.950000000000000000e+01 7.376450751754010104e-01 1.826522121299712503e-02 4.125516216987103885e-02 8.995419341944432745e+03
9.000000000000000000e+01 7.368114952465923961e-01 1.773674971198177866e-02 3.986531704293248130e-02 8.669560911746799320e+03
9.050000000000000000e+01 7.360042017906078815e-01 1.722958454551921578e-02 3.852520547219706604e-02 8.355974967669133548e+03
9.100000000000000000e+01 7.352224869919652406e-01 1.674276769652327176e-02 3.723428240192797750e-02 8.054414703776291390e+03
9.150000000000000000e+01 7.344656864498324556e-01 1.627538054786084251e-02 3.599177545507833281e-02 7.764598906415110832e+03
9.200000000000000000e+01 7.337331771063391184e-01 1.582654325756668867e-02 3.479672457444130118e-02 7.486218538365616951e+03
9.250000000000000000e+01 7.330243752659417744e-01 1.539541389161654637e-02 3.364801789229689838e-02 7.218942747810916444e+03
9.300000000000000000e+01 7.323387345722419672e-01 1.498118737606472621e-02 3.254442383133294980e-02 6.962424291460859422e+03
9.350000000000000000e+01 7.316757440780047306e-01 1.458309432040404661e-02 3.148461952512497664e-02 6.716304374365361582e+03
9.400000000000000000e+01 7.310349262824014094e-01 1.420039975522777165e-02 3.046721571290918543e-02 6.480216920071928143e+03
9.450000000000000000e+01 7.304158352061200787e-01 1.383240181955889408e-02 2.949077831248521353e-02 6.253792293814919503e+03
9.500000000000000000e+01 7.298180545035309885e-01 1.347843042646090263e-02 2.855384690883473742e-02 6.036660508440189915e+03
9.550000000000000000e+01 7.292411955473122598e-01 1.313784592966483859e-02 2.765495041657075118e-02 5.828453947895620331e+03
9.600000000000000000e+01 7.286848955961281460e-01 1.281003780885779479e-02 2.679262018379317475e-02 5.628809646528017765e+03
9.650000000000000000e+01 7.281488159528739512e-01 1.249442338690524672e-02 2.596540080540364615e-02 5.437371164323033554e+03
9.700000000000000000e+01 7.276326401585815340e-01 1.219044658855728686e-02 2.517185890737424700e-02 5.253790098827307702e+03
9.750000000000000000e+01 7.271360722777271413e-01 1.189757674705670815e-02 2.441059015163686910e-02 5.077727274027434760e+03
9.800000000000000000e+01 7.266588351748159980e-01 1.161530746246776380e-02 2.368022469571677904e-02 4.908853645148187752e+03
9.850000000000000000e+01 7.262006688752635775e-01 1.134315551342502011e-02 2.297943132330460339e-02 4.746850956380553725e+03
9.900000000000000000e+01 7.257613290246270887e-01 1.108065982230999925e-02 2.230692044274656255e-02 4.591412186144665611e+03
9.950000000000000000e+01 7.253405853689131044e-01 1.082738047255092997e-02 2.166144613081466205e-02 4.442241811796396178e+03
1.000000000000000000e+02 7.249382203414176384e-01 1.058289777576031966e-02 2.104180737977387472e-02 4.299055922835304045e+03
1.005000000000000000e+02 7.245540277461459677e-01 1.034681138573364384e-02 2.044684868718570775e-02 4.161582208775705112e+03
1.010000000000000000e+02 7.241878115230311330e-01 1.011873945588893237e-02 1.987546011041257249e-02 4.029559844986132703e+03
1.015000000000000000e+02 7.238393845974070429e-01 9.898317836494975944e-03 1.932657689161984896e-02 3.902739297047866330e+03
1.020000000000000000e+02 7.235085678394925779e-01 9.685199307981699410e-03 1.879917874431157390e-02 3.780882061572963266e+03
1.025000000000000000e+02 7.231951891290302470e-01 9.479052846719819223e-03 1.829228887910393578e-02 3.663760358983747210e+03
1.030000000000000000e+02 7.228990825169463452e-01 9.279562919870752366e-03 1.780497283450227161e-02 3.551156791503880868e+03
1.035000000000000000e+02 7.226200874722092937e-01 9.086428806217411100e-03 1.733633716783359452e-02 3.442863977552276538e+03
1.040000000000000000e+02 7.223580482417870652e-01 8.899363940268188375e-03 1.688552805210612531e-02 3.338684171865276312e+03
1.045000000000000000e+02 7.221128132998696492e-01 8.718095277359325102e-03 1.645172981632299705e-02 3.238428878996020103e+03
1.050000000000000000e+02 7.218842348829680455e-01 8.542362677943303451e-03 1.603416345956965375e-02 3.141918466346667628e+03
1.055000000000000000e+02 7.216721686248470657e-01 8.371918309724281707e-03 1.563208516293169634e-02 3.048981781571532792e+03
1.060000000000000000e+02 7.214764732512892742e-01 8.206526066766172897e-03 1.524478481789466600e-02 2.959455778039215602e+03
1.065000000000000000e+02 7.212970103547624579e-01 8.045961005138279470e-03 1.487158458525257923e-02 2.873185151050351578e+03
1.070000000000000000e+02 7.211336442366237387e-01 7.890008795061105931e-03 1.451183749463543469e-02 2.790021986665651639e+03
1.075000000000000000e+02 7.209862418057569888e-01 7.738465189857772659e-03 1.416492609149251104e-02 2.709825424296081110e+03
1.080000000000000000e+02 7.208546725278915934e-01 7.591135512293499879e-03 1.383026113567569111e-02 2.632461333633087179e+03
1.085000000000000000e+02 7.207388084182247967e-01 7.447834159088914316e-03 1.350728035359676990e-02 2.557802006040222295e+03
1.090000000000000000e+02 7.206385240701359551e-01 7.308384124518126079e-03 1.319544724422776205e-02 2.485725860176597962e+03
1.095000000000000000e+02 7.205536967130610204e-01 7.172616544048597553e-03 1.289424993791847551e-02 2.416117161365084485e+03
1.100000000000000000e+02 7.204842062929910362e-01 7.040370258949518734e-03 1.260320010606784738e-02 2.348865754041744822e+03
1.105000000000000000e+02 7.204299355695240603e-01 6.911491402694274269e-03 1.232183191905370997e-02 2.283866806515396092e+03
1.110000000000000000e+02 7.203907702239328303e-01 6.785833009819674383e-03 1.204970104945091158e-02 2.221020567215688061e+03
1.115000000000000000e+02 7.203665989679195469e-01 6.663254647690874423e-03 1.178638371740594985e-02 2.160232131603544076e+03
1.120000000000000000e+02 7.203573136693091072e-01 6.543622071369043294e-03 1.153147577504484884e-02 2.101411218949006980e+03
1.125000000000000000e+02 7.203628094660550207e-01 6.426806901502959274e-03 1.128459182693407510e-02 2.044471958239243122e+03
1.130000000000000000e+02 7.203829848659214496e-01 6.312686324879688768e-03 1.104536438385734544e-02 1.989332682555558677e+03
1.135000000000000000e+02 7.204177418513448838e-01 6.201142816987175593e-03 1.081344304748605920e-02 1.935915731345751283e+03
1.140000000000000000e+02 7.204669859567438550e-01 6.092063885675793114e-03 1.058849372388178875e-02 1.884147260110892375e+03
1.145000000000000000e+02 7.205306263789960086e-01 5.985341834767729692e-03 1.037019786415371847e-02 1.833957057118823968e+03
1.150000000000000000e+02 7.206085760316617295e-01 5.880873546261925454e-03 1.015825173098331737e-02 1.785278366846002655e+03
1.155000000000000000e+02 7.207007515759609184e-01 5.778560279625125432e-03 9.952365690106023885e-03 1.738047719931597157e+03
1.160000000000000000e+02 7.208070734862047635e-01 5.678307486551265049e-03 9.752263526191356710e-03 1.692204769500392558e+03
